Subject,Block,Gender,avg_acc,sd_acc,avg_rt,sd_rt
2064,9,Male,0.7,0.466091599699399,1486.42857142857,220.327159340053
2064,10,Male,0.8,0.406838102172486,1356.91666666667,243.368019167727
2065,1,Male,0.233333333333333,0.430183067152076,1418.14285714286,410.146083150637
2065,2,Male,0.3,0.466091599699399,1452.0,346.612175204507
2065,3,Male,0.433333333333333,0.504006932993731,1234.92307692308,293.443197665937
2065,4,Male,0.6,0.49827287912244,1207.38888888889,206.112801465859
2065,5,Male,0.633333333333333,0.490132517853561,1246.52631578947,249.898950338166
2065,6,Male,0.566666666666667,0.504006932993731,1235.47058823529,298.514680888365
2065,7,Male,0.633333333333333,0.490132517853561,1224.57894736842,258.60916796275
2065,8,Male,0.5,0.508547627715608,1223.6,218.324725384657
2065,9,Male,0.7,0.466091599699399,1202.71428571429,258.121898113497
2065,10,Male,0.733333333333333,0.449776445108804,1275.13636363636,249.035529202551
2085,1,Female,0.166666666666667,0.379049021789452,1156.2,337.155305460258
2085,2,Female,0.2,0.406838102172486,1487.33333333333,290.581944839432
2085,3,Female,0.0666666666666667,0.253708131702462,465.5,181.726442764943
2085,4,Female,0.366666666666667,0.490132517853561,1259.54545454545,414.135572883172
2085,5,Female,0.333333333333333,0.479463301485384,1080.8,307.503857247714
2085,6,Female,0.4,0.49827287912244,1367.58333333333,355.968450678972
2085,7,Female,0.3,0.466091599699399,1329.44444444444,371.25163673414
2085,8,Female,0.333333333333333,0.479463301485384,1317.4,344.648033023063
2085,9,Female,0.2,0.406838102172486,1113.16666666667,286.171568585467
2085,10,Female,0.3,0.466091599699399,1401.88888888889,354.492751845663
2100,1,Male,0.133333333333333,0.34574590364176,1396.25,497.052227302792
2100,2,Male,0.1,0.305128576629365,1296.0,240.118720636272
2100,3,Male,0.3,0.466091599699399,1093.77777777778,475.909071613942
2100,4,Male,0.233333333333333,0.430183067152076,1030.0,287.466519789697
2100,5,Male,0.3,0.466091599699399,1288.0,310.878593666402
2100,6,Male,0.333333333333333,0.479463301485384,1408.6,309.649694547457
2100,7,Male,0.3,0.466091599699399,1496.44444444444,338.203012668098
2100,8,Male,0.266666666666667,0.449776445108804,1284.875,269.496587574473
2100,9,Male,0.3,0.466091599699399,1467.33333333333,267.600915544024
2100,10,Male,0.366666666666667,0.490132517853561,1260.54545454545,174.677625147793
2103,1,Male,0.166666666666667,0.379049021789452,1159.8,291.109429596501
2103,2,Male,0.333333333333333,0.479463301485384,1411.9,355.085107169159
2103,3,Male,0.266666666666667,0.449776445108804,1208.875,373.421032960307
2103,4,Male,0.333333333333333,0.479463301485384,1187.3,463.128983713561
2103,5,Male,0.2,0.406838102172486,1209.5,428.33853433937
2103,6,Male,0.3,0.466091599699399,1100.11111111111,309.106957396806
2103,7,Male,0.233333333333333,0.430183067152076,1015.71428571429,378.691041301355
2103,8,Male,0.266666666666667,0.449776445108804,1303.625,276.23692599961
2103,9,Male,0.3,0.466091599699399,1125.33333333333,292.940266948742
2103,10,Male,0.466666666666667,0.507416263404925,1085.28571428571,231.074889149826
2105,1,Female,0.233333333333333,0.430183067152076,1371.42857142857,250.244451915094
2105,2,Female,0.3,0.466091599699399,1327.77777777778,337.702819716455
2105,3,Female,0.433333333333333,0.504006932993731,1203.69230769231,286.039736346597
2105,4,Female,0.5,0.508547627715608,1176.6,245.167231555466
2105,5,Female,0.733333333333333,0.449776445108804,1246.5,302.849129498658
2105,6,Female,0.6,0.49827287912244,1211.5,242.138086515064
2105,7,Female,0.6,0.49827287912244,1186.27777777778,303.046454516088
2105,8,Female,0.766666666666667,0.430183067152076,1333.4347826087,299.637785286738
2105,9,Female,0.766666666666667,0.430183067152076,1270.82608695652,359.634239973427
2105,10,Female,0.8,0.406838102172486,1361.83333333333,312.028101670161
2106,1,Female,0.333333333333333,0.479463301485384,1271.7,204.259121923328
2106,2,Female,0.4,0.49827287912244,1239.16666666667,250.062477041723
2106,3,Female,0.3,0.466091599699399,1208.55555555556,351.98761026175
2106,4,Female,0.5,0.508547627715608,1122.0,346.138494165063
2106,5,Female,0.666666666666667,0.479463301485384,1189.15,397.609339480482
2106,6,Female,0.433333333333333,0.504006932993731,1212.76923076923,384.922319835694
2106,7,Female,0.7,0.466091599699399,1166.04761904762,316.998971006291
2106,8,Female,0.8,0.406838102172486,1245.04166666667,337.695319220134
2106,9,Female,0.733333333333333,0.449776445108804,1149.09090909091,299.182045089434
2106,10,Female,0.866666666666667,0.34574590364176,1158.65384615385,245.370893515542
2112,1,Female,0.466666666666667,0.507416263404925,1253.64285714286,368.906201783442
2112,2,Female,0.333333333333333,0.479463301485384,1100.9,267.472719273491
2112,3,Female,0.533333333333333,0.507416263404925,1073.4375,224.772468287377
2112,4,Female,0.433333333333333,0.504006932993731,1200.30769230769,378.948190085704
2112,5,Female,0.466666666666667,0.507416263404925,1216.92857142857,407.917877158497
2112,6,Female,0.433333333333333,0.504006932993731,1138.15384615385,296.472552454649
2112,7,Female,0.7,0.466091599699399,1061.28571428571,198.789623184195
2112,8,Female,0.566666666666667,0.504006932993731,1213.0,360.986495592287
2112,9,Female,0.8,0.406838102172486,1084.95833333333,392.871643954089
2112,10,Female,0.633333333333333,0.490132517853561,1173.63157894737,354.406108946332
2118,1,Female,0.433333333333333,0.504006932993731,1092.30769230769,392.334972656314
2118,2,Female,0.133333333333333,0.34574590364176,1296.25,609.934081137735
2118,3,Female,0.2,0.406838102172486,1594.5,175.619759708297
2118,4,Female,0.233333333333333,0.430183067152076,1246.0,408.608206802882
2118,5,Female,0.233333333333333,0.430183067152076,1407.57142857143,217.118905320608
2118,6,Female,0.2,0.406838102172486,1532.0,287.051911681494
2118,7,Female,0.133333333333333,0.34574590364176,1506.5,148.52721411692
2118,8,Female,0.3,0.466091599699399,1107.77777777778,461.453079353085
2118,9,Female,0.3,0.466091599699399,1226.0,353.53465176698
2118,10,Female,0.366666666666667,0.490132517853561,1367.0,293.032080155057
2120,1,Female,0.2,0.406838102172486,1255.66666666667,162.139034987466
2120,2,Female,0.4,0.49827287912244,1410.25,218.060093885733
2120,3,Female,0.366666666666667,0.490132517853561,1305.72727272727,191.049255904906
2120,4,Female,0.5,0.508547627715608,1304.53333333333,384.108590796678
2120,5,Female,0.566666666666667,0.504006932993731,1287.35294117647,355.108071785279
2120,6,Female,0.666666666666667,0.479463301485384,1426.0,349.842671406508
2120,7,Female,0.733333333333333,0.449776445108804,1441.72727272727,301.784404566947
2120,8,Female,0.7,0.466091599699399,1427.19047619048,262.067475862156
2120,9,Female,0.666666666666667,0.479463301485384,1309.6,284.176075884764
2120,10,Female,0.866666666666667,0.34574590364176,1358.73076923077,267.047644841486
2121,1,Male,0.333333333333333,0.479463301485384,1421.5,350.699697430405
2121,2,Male,0.433333333333333,0.504006932993731,1515.61538461538,283.243869736998
2121,3,Male,0.333333333333333,0.479463301485384,1382.7,398.627102273123
2121,4,Male,0.5,0.508547627715608,1305.93333333333,235.932940432133
2121,5,Male,0.6,0.49827287912244,1365.72222222222,350.133555284191
2121,6,Male,0.6,0.49827287912244,1415.44444444444,329.513941903065
2121,7,Male,0.633333333333333,0.490132517853561,1295.47368421053,304.728543756762
2121,8,Male,0.6,0.49827287912244,1251.27777777778,302.636999712149
2121,9,Male,0.733333333333333,0.449776445108804,1260.68181818182,314.420765454379
2121,10,Male,0.766666666666667,0.430183067152076,1233.34782608696,219.645087418038
2122,1,Female,0.366666666666667,0.490132517853561,1575.36363636364,254.866346435646
2122,2,Female,0.466666666666667,0.507416263404925,1295.71428571429,317.619614917309
2122,3,Female,0.5,0.508547627715608,1349.73333333333,408.118236835963
2122,4,Female,0.7,0.466091599699399,1506.85714285714,247.948036030594
2122,5,Female,0.6,0.49827287912244,1491.22222222222,282.744856000549
2122,6,Female,0.666666666666667,0.479463301485384,1319.0,250.127335992143
2122,7,Female,0.7,0.466091599699399,1433.04761904762,172.751404101523
2122,8,Female,0.866666666666667,0.34574590364176,1369.30769230769,197.879108393134
2122,9,Female,0.766666666666667,0.430183067152076,1252.26086956522,284.530269581815
2122,10,Female,0.833333333333333,0.379049021789452,1300.24,292.275594830176
2125,1,Male,0.233333333333333,0.430183067152076,1366.71428571429,470.792846974022
2125,2,Male,0.366666666666667,0.490132517853561,1416.72727272727,243.766729029657
2125,3,Male,0.533333333333333,0.507416263404925,1238.125,314.533490532672
2125,4,Male,0.6,0.49827287912244,1179.55555555556,264.700768287563
2125,5,Male,0.466666666666667,0.507416263404925,1194.5,443.455097024403
2125,6,Male,0.733333333333333,0.449776445108804,1453.13636363636,307.966803321481
2125,7,Male,0.8,0.406838102172486,1405.33333333333,315.227132283273
2125,8,Male,0.733333333333333,0.449776445108804,1117.72727272727,236.25897449685
2125,9,Male,0.833333333333333,0.379049021789452,1159.76,261.33141155756
2125,10,Male,0.8,0.406838102172486,1200.79166666667,326.74081992582
2127,1,Male,0.233333333333333,0.430183067152076,1395.28571428571,327.172591703377
2127,2,Male,0.333333333333333,0.479463301485384,1304.2,293.253322421266
2127,3,Male,0.533333333333333,0.507416263404925,1328.0,352.458224474901
2127,4,Male,0.6,0.49827287912244,1274.44444444444,357.058937666207
2127,5,Male,0.666666666666667,0.479463301485384,1300.35,338.583003117404
2127,6,Male,0.8,0.406838102172486,1287.45833333333,266.450089814807
2127,7,Male,0.8,0.406838102172486,1277.5,304.514724424459
2127,8,Male,0.733333333333333,0.449776445108804,1202.31818181818,273.403484557102
2127,9,Male,0.766666666666667,0.430183067152076,1210.52173913043,303.940465098201
2127,10,Male,0.9,0.305128576629365,1197.11111111111,332.126867943948
2129,1,Female,0.133333333333333,0.34574590364176,1143.0,349.91713304724
2129,2,Female,0.366666666666667,0.490132517853561,1154.0,377.74779946414
2129,3,Female,0.466666666666667,0.507416263404925,1049.42857142857,368.252779881035
2129,4,Female,0.533333333333333,0.507416263404925,1127.875,395.579048147565
2129,5,Female,0.466666666666667,0.507416263404925,1287.42857142857,359.320451426282
2129,6,Female,0.533333333333333,0.507416263404925,1266.5,291.822091921317
2129,7,Female,0.433333333333333,0.504006932993731,1285.76923076923,450.748480094711
2129,8,Female,0.333333333333333,0.479463301485384,1139.8,316.445466602594
2129,9,Female,0.5,0.508547627715608,968.933333333333,298.741040909697
2129,10,Female,0.366666666666667,0.490132517853561,990.090909090909,446.138421242882
2131,1,Female,0.166666666666667,0.379049021789452,1046.0,346.141589526598
2131,2,Female,0.233333333333333,0.430183067152076,802.0,322.952524890785
2131,3,Female,0.166666666666667,0.379049021789452,788.8,583.700008566044
2131,4,Female,0.2,0.406838102172486,750.5,505.082864488591
2131,5,Female,0.266666666666667,0.449776445108804,944.25,523.832511400352
2131,6,Female,0.133333333333333,0.34574590364176,1226.5,693.782626860412
2131,7,Female,0.333333333333333,0.479463301485384,811.1,478.337502885428
2131,8,Female,0.433333333333333,0.504006932993731,722.307692307692,385.910262586046
2131,9,Female,0.3,0.466091599699399,671.555555555556,454.482703496819
2131,10,Female,0.1,0.305128576629365,1013.66666666667,775.716657893418
2137,1,Male,0.366666666666667,0.490132517853561,1463.09090909091,458.610609241752
2137,2,Male,0.3,0.466091599699399,1324.0,373.117608804516
2137,3,Male,0.3,0.466091599699399,1319.0,391.35182381075
2137,4,Male,0.5,0.508547627715608,1208.0,334.669773273382
2137,5,Male,0.566666666666667,0.504006932993731,1014.41176470588,270.187217227132
2137,6,Male,0.666666666666667,0.479463301485384,1234.75,307.835033572751
2137,7,Male,0.666666666666667,0.479463301485384,1059.45,304.535967109236
2137,8,Male,0.733333333333333,0.449776445108804,1105.18181818182,270.726295864896
2137,9,Male,0.666666666666667,0.479463301485384,1036.45,357.570526720181
2137,10,Male,0.8,0.406838102172486,1051.75,245.726827825216
2143,1,Female,0.2,0.406838102172486,1215.83333333333,302.745712879087
2143,2,Female,0.433333333333333,0.504006932993731,1343.76923076923,289.529259847243
2143,3,Female,0.366666666666667,0.490132517853561,1373.27272727273,424.593002982642
2143,4,Female,0.366666666666667,0.490132517853561,1220.18181818182,180.78983277929
2143,5,Female,0.533333333333333,0.507416263404925,1398.375,293.175232014348
2143,6,Female,0.566666666666667,0.504006932993731,1496.17647058824,262.050862261059
2143,7,Female,0.533333333333333,0.507416263404925,1277.75,254.035299384423
2143,8,Female,0.5,0.508547627715608,1411.86666666667,316.058508748587
2143,9,Female,0.533333333333333,0.507416263404925,1372.75,382.07756629599
2143,10,Female,0.533333333333333,0.507416263404925,1438.4375,271.989452920513
2145,1,Female,0.333333333333333,0.479463301485384,1342.0,362.285952130511
2145,2,Female,0.133333333333333,0.34574590364176,1091.75,419.922512693314
2145,3,Female,0.133333333333333,0.34574590364176,964.25,135.527057569082
2145,4,Female,0.433333333333333,0.504006932993731,1314.07692307692,437.521325487582
2145,5,Female,0.466666666666667,0.507416263404925,1131.78571428571,298.760304893772
2145,6,Female,0.466666666666667,0.507416263404925,1121.42857142857,385.291041698593
2145,7,Female,0.333333333333333,0.479463301485384,1188.9,353.200745563577
2145,8,Female,0.4,0.49827287912244,1283.75,152.822609583792
2145,9,Female,0.466666666666667,0.507416263404925,1089.71428571429,351.426199402341
2145,10,Female,0.433333333333333,0.504006932993731,1295.61538461538,348.469639629609
2148,1,Male,0.233333333333333,0.430183067152076,1356.71428571429,400.690118955498
2148,2,Male,0.166666666666667,0.379049021789452,1310.8,418.593717105262
2148,3,Male,0.3,0.466091599699399,1525.0,250.011499735512
2148,4,Male,0.266666666666667,0.449776445108804,1355.25,276.28026660311
2148,5,Male,0.3,0.466091599699399,1426.55555555556,248.432642335458
2148,6,Male,0.633333333333333,0.490132517853561,1228.57894736842,339.620755122448
2148,7,Male,0.5,0.508547627715608,1272.86666666667,290.552642554216
2148,8,Male,0.6,0.49827287912244,1319.77777777778,306.441925321538
2148,9,Male,0.733333333333333,0.449776445108804,1166.63636363636,266.601815707486
2148,10,Male,0.566666666666667,0.504006932993731,1225.05882352941,285.684369232077
2149,1,Female,0.333333333333333,0.479463301485384,1384.4,289.346466675814
2149,2,Female,0.433333333333333,0.504006932993731,1220.84615384615,282.664655895122
2149,3,Female,0.433333333333333,0.504006932993731,1247.92307692308,348.864697157905
2149,4,Female,0.266666666666667,0.449776445108804,1238.125,346.398382337034
2149,5,Female,0.533333333333333,0.507416263404925,1178.5,302.92551339672
2149,6,Female,0.566666666666667,0.504006932993731,1307.58823529412,231.492726349968
2149,7,Female,0.633333333333333,0.490132517853561,1189.31578947368,229.627488828605
2149,8,Female,0.633333333333333,0.490132517853561,1254.73684210526,273.786381064034
2149,9,Female,0.8,0.406838102172486,1323.75,268.666635199768
2149,10,Female,0.933333333333333,0.253708131702462,1135.96428571429,257.091492885871
2156,1,Male,0.233333333333333,0.430183067152076,1617.42857142857,313.084044703046
2156,2,Male,0.233333333333333,0.430183067152076,1345.14285714286,267.875237484062
2156,3,Male,0.266666666666667,0.449776445108804,1201.75,279.084088710605
2156,4,Male,0.333333333333333,0.479463301485384,1154.7,348.47733865426
2156,5,Male,0.433333333333333,0.504006932993731,1001.92307692308,156.43500329661
2156,6,Male,0.433333333333333,0.504006932993731,1123.0,282.83652522261
2156,7,Male,0.333333333333333,0.479463301485384,1355.5,328.768493353944
2156,8,Male,0.566666666666667,0.504006932993731,1323.76470588235,394.702820076663
2156,9,Male,0.633333333333333,0.490132517853561,1286.68421052632,279.009767378129
2156,10,Male,0.766666666666667,0.430183067152076,1286.39130434783,258.844941146842
2167,1,Female,0.433333333333333,0.504006932993731,1265.92307692308,356.110343746256
2167,2,Female,0.5,0.508547627715608,1062.66666666667,251.55393249238
2167,3,Female,0.633333333333333,0.490132517853561,1079.57894736842,297.553415520171
2167,4,Female,0.633333333333333,0.490132517853561,1102.42105263158,316.92538830833
2167,5,Female,0.633333333333333,0.490132517853561,1236.42105263158,341.126779265662
2167,6,Female,0.733333333333333,0.449776445108804,1009.13636363636,344.714415333226
2167,7,Female,0.533333333333333,0.507416263404925,1131.625,302.447764084974
2167,8,Female,0.733333333333333,0.449776445108804,1130.0,295.527937604488
2167,9,Female,0.6,0.49827287912244,1232.11111111111,295.288869312525
2167,10,Female,0.633333333333333,0.490132517853561,1098.94736842105,367.355334139125
2175,1,Male,0.1,0.305128576629365,1393.33333333333,411.572998790413
2175,2,Male,0.366666666666667,0.490132517853561,1497.63636363636,288.271494507269
2175,3,Male,0.233333333333333,0.430183067152076,1102.42857142857,384.302770023349
2175,4,Male,0.233333333333333,0.430183067152076,1294.85714285714,406.173373725814
2175,5,Male,0.266666666666667,0.449776445108804,1211.25,429.188187162694
2175,6,Male,0.333333333333333,0.479463301485384,1339.0,482.780603495119
2175,7,Male,0.4,0.49827287912244,1205.41666666667,352.019229416218
2175,8,Male,0.333333333333333,0.479463301485384,1310.0,333.94344165176
2175,9,Male,0.366666666666667,0.490132517853561,1223.0,231.561654856757
2175,10,Male,0.433333333333333,0.504006932993731,1167.30769230769,316.826552079468
2185,1,Female,0.233333333333333,0.430183067152076,1174.0,242.900528337562
2185,2,Female,0.333333333333333,0.479463301485384,1538.0,444.514216745526
2185,3,Female,0.533333333333333,0.507416263404925,1071.4375,327.210425414595
2185,4,Female,0.4,0.49827287912244,989.416666666667,286.576487753851
2185,5,Female,0.466666666666667,0.507416263404925,1301.64285714286,425.628152470938
2185,6,Female,0.666666666666667,0.479463301485384,1200.5,354.633465336877
2185,7,Female,0.5,0.508547627715608,1218.93333333333,302.357514652219
2185,8,Female,0.666666666666667,0.479463301485384,1221.8,301.751134825407
2185,9,Female,0.7,0.466091599699399,1131.09523809524,291.611711829601
2185,10,Female,0.666666666666667,0.479463301485384,1160.3,347.425281630151
2186,1,Female,0.166666666666667,0.379049021789452,1449.6,219.418094057897
2186,2,Female,0.433333333333333,0.504006932993731,1103.84615384615,310.706143634637
2186,3,Female,0.3,0.466091599699399,1243.88888888889,261.551832551621
2186,4,Female,0.333333333333333,0.479463301485384,1092.3,227.00222710606
2186,5,Female,0.4,0.49827287912244,1019.0,237.525501023287
2186,6,Female,0.433333333333333,0.504006932993731,1234.0,342.214844797826
2186,7,Female,0.433333333333333,0.504006932993731,1055.23076923077,205.500670658335
2186,8,Female,0.5,0.508547627715608,1332.66666666667,288.154141951507
2186,9,Female,0.4,0.49827287912244,1205.08333333333,199.366477684295
2186,10,Female,0.6,0.49827287912244,1241.5,272.534779216072
2197,1,Male,0.266666666666667,0.449776445108804,1211.5,325.15710488492
2197,2,Male,0.3,0.466091599699399,1020.0,446.140672882444
2197,3,Male,0.366666666666667,0.490132517853561,1218.63636363636,350.412691758524
2197,4,Male,0.266666666666667,0.449776445108804,1254.875,286.794320276496
2197,5,Male,0.333333333333333,0.479463301485384,1127.1,238.38831533632
2197,6,Male,0.4,0.49827287912244,1151.5,304.38357977454
2197,7,Male,0.233333333333333,0.430183067152076,1060.42857142857,341.205147061049
2197,8,Male,0.433333333333333,0.504006932993731,1011.92307692308,278.424275024785
2197,9,Male,0.533333333333333,0.507416263404925,1182.375,395.18803541268
2197,10,Male,0.533333333333333,0.507416263404925,1322.5625,289.107585222756
2199,1,Female,0.366666666666667,0.490132517853561,1249.18181818182,528.476833585318
2199,2,Female,0.333333333333333,0.479463301485384,1358.0,437.214414726281
2199,3,Female,0.266666666666667,0.449776445108804,1192.625,361.398054188769
2199,4,Female,0.5,0.508547627715608,1397.66666666667,363.572092805081
2199,5,Female,0.533333333333333,0.507416263404925,1295.25,525.607521508841
2199,6,Female,0.433333333333333,0.504006932993731,1193.0,321.309819333303
2199,7,Female,0.566666666666667,0.504006932993731,1323.35294117647,334.968457689763
2199,8,Female,0.433333333333333,0.504006932993731,1285.92307692308,366.865202660428
2199,9,Female,0.766666666666667,0.430183067152076,1327.95652173913,402.43886924384
2199,10,Female,0.533333333333333,0.507416263404925,1225.4375,328.442581232499
2201,1,Male,0.233333333333333,0.430183067152076,1483.42857142857,254.140287467937
2201,2,Male,0.433333333333333,0.504006932993731,1489.84615384615,365.026904522997
2201,3,Male,0.333333333333333,0.479463301485384,1264.6,303.230825170089
2201,4,Male,0.566666666666667,0.504006932993731,1441.41176470588,346.651672941212
2201,5,Male,0.366666666666667,0.490132517853561,1275.18181818182,320.044627569912
2201,6,Male,0.6,0.49827287912244,1347.66666666667,348.111375010592
2201,7,Male,0.633333333333333,0.490132517853561,1296.68421052632,349.030570554051
2201,8,Male,0.533333333333333,0.507416263404925,1340.4375,257.518405491077
2201,9,Male,0.5,0.508547627715608,1310.06666666667,320.455583431434
2201,10,Male,0.6,0.49827287912244,1394.33333333333,366.218514004959
2206,1,Female,0.266666666666667,0.449776445108804,1415.875,258.315110724424
2206,2,Female,0.333333333333333,0.479463301485384,1147.3,237.766014766151
2206,3,Female,0.3,0.466091599699399,1171.66666666667,290.847038836568
2206,4,Female,0.4,0.49827287912244,1039.41666666667,242.155268871904
2206,5,Female,0.5,0.508547627715608,1039.06666666667,251.78660655026
2206,6,Female,0.433333333333333,0.504006932993731,1153.30769230769,399.697674210435
2206,7,Female,0.633333333333333,0.490132517853561,1074.47368421053,382.77326744302
2206,8,Female,0.566666666666667,0.504006932993731,1119.88235294118,232.206772713712
2206,9,Female,0.533333333333333,0.507416263404925,984.9375,222.702931802285
2206,10,Female,0.666666666666667,0.479463301485384,1243.85,356.96414017156
2211,1,Female,0.2,0.406838102172486,1234.66666666667,316.59479886231
2211,2,Female,0.566666666666667,0.504006932993731,1305.35294117647,254.528225639238
